frame_index,timestamp_s,timestamp_hms,count_car,count_bus,count_truck,count_2w,count_3w,count_other,total_count,density
803,26.747844678080163,0:00:26,7,0,3,2,0,0,12,0.2
804,26.781154571826214,0:00:26,9,0,2,2,0,0,13,0.21666666666666667
805,26.814464465572268,0:00:26,9,0,4,2,0,0,15,0.25
806,26.84777435931832,0:00:26,9,0,5,2,0,0,16,0.26666666666666666
807,26.881084253064373,0:00:26,10,0,5,2,0,0,17,0.2833333333333333
808,26.914394146810423,0:00:26,9,0,5,2,0,0,16,0.26666666666666666
809,26.947704040556477,0:00:26,8,0,5,2,0,0,15,0.25
810,26.98101393430253,0:00:26,8,0,6,2,0,0,16,0.26666666666666666
811,27.014323828048582,0:00:27,7,0,6,2,0,0,15,0.25
812,27.047633721794636,0:00:27,7,0,6,2,0,0,15,0.25
813,27.080943615540686,0:00:27,7,0,7,2,0,0,16,0.26666666666666666
814,27.11425350928674,0:00:27,7,0,7,2,0,0,16,0.26666666666666666
815,27.14756340303279,0:00:27,8,0,5,2,0,0,15,0.25
816,27.180873296778845,0:00:27,8,0,6,2,0,0,16,0.26666666666666666
817,27.214183190524896,0:00:27,8,0,6,2,0,0,16,0.26666666666666666
818,27.24749308427095,0:00:27,8,0,6,2,0,0,16,0.26666666666666666
819,27.280802978017004,0:00:27,7,1,7,2,0,0,17,0.2833333333333333
820,27.314112871763054,0:00:27,9,1,8,2,0,0,20,0.3333333333333333
821,27.34742276550911,0:00:27,7,0,5,2,0,0,14,0.23333333333333334
822,27.38073265925516,0:00:27,9,0,3,2,0,0,14,0.23333333333333334
823,27.414042553001213,0:00:27,9,0,5,2,0,0,16,0.26666666666666666
824,27.447352446747264,0:00:27,8,0,5,2,0,0,15,0.25
825,27.480662340493318,0:00:27,10,0,7,2,0,0,19,0.31666666666666665
826,27.513972234239368,0:00:27,10,0,6,2,0,0,18,0.3
827,27.547282127985422,0:00:27,10,0,7,2,1,0,20,0.3333333333333333
828,27.580592021731476,0:00:27,10,0,6,2,1,0,19,0.31666666666666665
829,27.613901915477527,0:00:27,12,0,7,2,1,0,22,0.36666666666666664
830,27.64721180922358,0:00:27,12,0,6,2,3,0,23,0.38333333333333336
831,27.68052170296963,0:00:27,12,0,6,2,5,0,25,0.4166666666666667
832,27.713831596715686,0:00:27,12,0,7,2,5,0,26,0.43333333333333335
833,27.747141490461736,0:00:27,10,0,5,2,5,0,22,0.36666666666666664
834,27.78045138420779,0:00:27,8,0,4,2,4,0,18,0.3
835,27.81376127795384,0:00:27,9,0,4,2,6,0,21,0.35
836,27.847071171699895,0:00:27,10,0,4,2,5,0,21,0.35
837,27.88038106544595,0:00:27,9,0,6,2,7,0,24,0.4
838,27.913690959192,0:00:27,9,0,6,2,6,0,23,0.38333333333333336
839,27.947000852938054,0:00:27,9,0,7,2,4,0,22,0.36666666666666664
840,27.980310746684104,0:00:27,6,0,6,2,5,0,19,0.31666666666666665
841,28.013620640430158,0:00:28,8,0,7,2,5,0,22,0.36666666666666664
842,28.04693053417621,0:00:28,7,0,6,2,7,0,22,0.36666666666666664
843,28.080240427922263,0:00:28,7,0,5,2,6,0,20,0.3333333333333333
844,28.113550321668313,0:00:28,7,0,7,2,5,0,21,0.35
845,28.146860215414367,0:00:28,8,0,5,2,6,0,21,0.35
846,28.18017010916042,0:00:28,9,0,5,2,6,0,22,0.36666666666666664
847,28.213480002906472,0:00:28,8,0,5,2,6,0,21,0.35
848,28.246789896652526,0:00:28,9,0,5,2,6,0,22,0.36666666666666664
849,28.280099790398577,0:00:28,8,0,6,2,8,0,24,0.4
850,28.31340968414463,0:00:28,6,0,5,2,11,0,24,0.4
851,28.34671957789068,0:00:28,7,1,6,2,7,0,23,0.38333333333333336
852,28.380029471636735,0:00:28,7,0,5,2,9,0,23,0.38333333333333336
853,28.413339365382786,0:00:28,9,0,4,2,9,0,24,0.4
854,28.44664925912884,0:00:28,9,0,3,2,8,0,22,0.36666666666666664
855,28.479959152874894,0:00:28,9,0,3,2,10,0,24,0.4
856,28.513269046620945,0:00:28,8,0,4,2,9,0,23,0.38333333333333336
857,28.546578940367,0:00:28,8,0,4,2,9,0,23,0.38333333333333336
858,28.57988883411305,0:00:28,8,0,4,2,8,0,22,0.36666666666666664
859,28.613198727859103,0:00:28,9,0,3,2,6,0,20,0.3333333333333333
860,28.646508621605154,0:00:28,7,0,3,2,6,0,18,0.3
861,28.679818515351208,0:00:28,9,0,3,2,6,0,20,0.3333333333333333
862,28.71312840909726,0:00:28,9,0,3,2,6,0,20,0.3333333333333333
863,28.746438302843313,0:00:28,10,0,4,2,7,0,23,0.38333333333333336
864,28.779748196589367,0:00:28,9,0,4,2,6,0,21,0.35
865,28.813058090335417,0:00:28,10,0,4,2,6,0,22,0.36666666666666664
866,28.84636798408147,0:00:28,10,0,3,2,6,0,21,0.35
867,28.879677877827522,0:00:28,8,0,5,2,7,0,22,0.36666666666666664
868,28.912987771573576,0:00:28,8,0,5,2,6,0,21,0.35
869,28.946297665319626,0:00:28,10,0,5,2,6,0,23,0.38333333333333336
870,28.97960755906568,0:00:28,8,0,5,2,6,0,21,0.35
871,29.01291745281173,0:00:29,10,0,5,2,6,0,23,0.38333333333333336
872,29.046227346557785,0:00:29,9,0,5,2,4,0,20,0.3333333333333333
873,29.07953724030384,0:00:29,7,0,5,2,6,0,20,0.3333333333333333
874,29.11284713404989,0:00:29,7,0,5,2,4,0,18,0.3
875,29.146157027795944,0:00:29,7,0,5,2,4,0,18,0.3
876,29.179466921541994,0:00:29,8,0,5,2,4,0,19,0.31666666666666665
877,29.21277681528805,0:00:29,9,0,5,2,4,0,20,0.3333333333333333
878,29.2460867090341,0:00:29,8,0,5,2,4,0,19,0.31666666666666665
879,29.279396602780153,0:00:29,7,0,4,2,3,0,16,0.26666666666666666
880,29.312706496526204,0:00:29,8,0,4,2,3,0,17,0.2833333333333333
881,29.346016390272258,0:00:29,7,0,4,2,3,0,16,0.26666666666666666
882,29.379326284018312,0:00:29,8,0,4,2,4,0,18,0.3
883,29.412636177764362,0:00:29,7,0,4,2,4,0,17,0.2833333333333333
884,29.445946071510416,0:00:29,6,1,4,2,4,0,17,0.2833333333333333
885,29.479255965256467,0:00:29,7,1,4,2,4,0,18,0.3
886,29.51256585900252,0:00:29,7,0,4,2,5,0,18,0.3
887,29.54587575274857,0:00:29,8,1,4,3,4,0,20,0.3333333333333333
888,29.579185646494626,0:00:29,8,0,4,3,4,0,19,0.31666666666666665
889,29.612495540240676,0:00:29,7,0,4,3,5,0,19,0.31666666666666665
890,29.64580543398673,0:00:29,8,0,4,3,4,0,19,0.31666666666666665
891,29.679115327732784,0:00:29,8,0,4,3,5,0,20,0.3333333333333333
892,29.712425221478835,0:00:29,8,0,4,3,4,0,19,0.31666666666666665
893,29.74573511522489,0:00:29,10,0,3,3,4,0,20,0.3333333333333333
894,29.77904500897094,0:00:29,8,0,4,3,4,0,19,0.31666666666666665
895,29.812354902716994,0:00:29,8,0,3,2,4,0,17,0.2833333333333333
896,29.845664796463044,0:00:29,9,0,3,2,4,0,18,0.3
897,29.8789746902091,0:00:29,8,0,3,2,4,0,17,0.2833333333333333
898,29.91228458395515,0:00:29,5,0,3,2,4,0,14,0.23333333333333334
899,29.945594477701203,0:00:29,5,0,3,2,4,0,14,0.23333333333333334
900,29.978904371447257,0:00:29,6,0,3,2,4,0,15,0.25
901,30.012214265193307,0:00:30,8,0,3,2,4,0,17,0.2833333333333333
902,30.04552415893936,0:00:30,8,0,3,2,4,0,17,0.2833333333333333
903,30.078834052685412,0:00:30,5,0,3,2,4,0,14,0.23333333333333334
904,30.112143946431466,0:00:30,7,0,3,2,4,0,16,0.26666666666666666
905,30.145453840177517,0:00:30,8,0,3,2,4,0,17,0.2833333333333333
906,30.17876373392357,0:00:30,7,0,3,2,4,0,16,0.26666666666666666
907,30.21207362766962,0:00:30,5,0,2,2,4,0,13,0.21666666666666667
908,30.245383521415675,0:00:30,6,0,3,2,4,0,15,0.25
909,30.27869341516173,0:00:30,7,1,2,2,4,0,16,0.26666666666666666
910,30.31200330890778,0:00:30,7,1,3,2,4,0,17,0.2833333333333333
911,30.345313202653834,0:00:30,6,1,3,2,4,0,16,0.26666666666666666
912,30.378623096399885,0:00:30,9,1,3,2,4,0,19,0.31666666666666665
913,30.41193299014594,0:00:30,8,1,3,2,4,0,18,0.3
914,30.44524288389199,0:00:30,6,1,4,2,4,0,17,0.2833333333333333
915,30.478552777638043,0:00:30,6,1,3,2,4,0,16,0.26666666666666666
916,30.511862671384094,0:00:30,6,1,3,2,4,0,16,0.26666666666666666
917,30.545172565130148,0:00:30,6,1,4,2,4,0,17,0.2833333333333333
918,30.578482458876202,0:00:30,6,0,2,2,4,0,14,0.23333333333333334
919,30.611792352622253,0:00:30,6,0,3,2,4,0,15,0.25
920,30.645102246368307,0:00:30,7,0,4,2,4,0,17,0.2833333333333333
921,30.678412140114357,0:00:30,7,0,4,2,4,0,17,0.2833333333333333
922,30.71172203386041,0:00:30,8,0,2,2,4,0,16,0.26666666666666666
923,30.745031927606462,0:00:30,7,0,3,2,4,0,16,0.26666666666666666
924,30.778341821352516,0:00:30,7,0,2,2,4,0,15,0.25
925,30.811651715098566,0:00:30,8,0,3,2,4,0,17,0.2833333333333333
926,30.84496160884462,0:00:30,8,0,2,2,4,0,16,0.26666666666666666
927,30.878271502590675,0:00:30,6,0,2,2,4,0,14,0.23333333333333334
928,30.911581396336725,0:00:30,7,0,2,2,4,0,15,0.25
929,30.94489129008278,0:00:30,9,1,2,2,4,0,18,0.3
930,30.97820118382883,0:00:30,5,1,4,3,4,0,17,0.2833333333333333
931,31.011511077574884,0:00:31,6,1,2,2,4,0,15,0.25
932,31.044820971320934,0:00:31,6,1,3,2,4,0,16,0.26666666666666666
933,31.07813086506699,0:00:31,7,1,2,2,4,0,16,0.26666666666666666
934,31.11144075881304,0:00:31,6,2,2,2,4,0,16,0.26666666666666666
935,31.144750652559093,0:00:31,7,2,2,2,4,0,17,0.2833333333333333
936,31.178060546305147,0:00:31,7,1,3,2,4,0,17,0.2833333333333333
937,31.211370440051198,0:00:31,7,1,2,2,4,0,16,0.26666666666666666
938,31.244680333797252,0:00:31,7,1,2,2,4,0,16,0.26666666666666666
939,31.277990227543302,0:00:31,7,0,2,3,4,0,16,0.26666666666666666
940,31.311300121289356,0:00:31,8,0,2,3,4,0,17,0.2833333333333333
941,31.344610015035407,0:00:31,7,0,2,3,5,0,17,0.2833333333333333
942,31.37791990878146,0:00:31,6,0,2,5,5,0,18,0.3
943,31.41122980252751,0:00:31,7,0,1,4,5,0,17,0.2833333333333333
944,31.444539696273566,0:00:31,7,0,2,4,5,0,18,0.3
945,31.47784959001962,0:00:31,6,0,2,5,7,0,20,0.3333333333333333
946,31.51115948376567,0:00:31,7,0,3,4,7,0,21,0.35
947,31.544469377511724,0:00:31,7,0,2,4,8,0,21,0.35
948,31.577779271257775,0:00:31,7,0,2,4,7,0,20,0.3333333333333333
949,31.61108916500383,0:00:31,7,0,2,4,8,0,21,0.35
950,31.64439905874988,0:00:31,6,0,2,4,9,0,21,0.35
951,31.677708952495934,0:00:31,7,0,3,4,10,0,24,0.4
952,31.711018846241984,0:00:31,7,0,3,4,8,0,22,0.36666666666666664
953,31.74432873998804,0:00:31,8,1,3,4,9,0,25,0.4166666666666667
954,31.777638633734092,0:00:31,7,1,3,4,8,0,23,0.38333333333333336
955,31.810948527480143,0:00:31,7,1,3,4,9,0,24,0.4
956,31.844258421226197,0:00:31,7,1,3,4,8,0,23,0.38333333333333336
957,31.877568314972248,0:00:31,7,1,3,4,8,0,23,0.38333333333333336
958,31.9108782087183,0:00:31,5,1,3,4,7,0,20,0.3333333333333333
959,31.944188102464352,0:00:31,6,1,3,4,8,0,22,0.36666666666666664
960,31.977497996210406,0:00:31,6,0,3,4,9,0,22,0.36666666666666664
961,32.01080788995646,0:00:32,5,0,3,4,8,0,20,0.3333333333333333
962,32.04411778370251,0:00:32,5,0,3,4,8,0,20,0.3333333333333333
963,32.07742767744856,0:00:32,5,0,3,4,8,0,20,0.3333333333333333
964,32.11073757119462,0:00:32,6,0,3,4,7,0,20,0.3333333333333333
965,32.14404746494067,0:00:32,6,0,3,4,7,0,20,0.3333333333333333
966,32.17735735868672,0:00:32,7,0,3,4,7,0,21,0.35
967,32.21066725243277,0:00:32,7,0,3,4,6,0,20,0.3333333333333333
968,32.24397714617883,0:00:32,7,0,3,4,6,0,20,0.3333333333333333
969,32.27728703992488,0:00:32,7,0,2,3,5,0,17,0.2833333333333333
970,32.31059693367093,0:00:32,7,0,3,3,5,0,18,0.3
971,32.34390682741698,0:00:32,7,0,3,3,5,0,18,0.3
972,32.37721672116304,0:00:32,6,0,2,4,5,0,17,0.2833333333333333
973,32.41052661490909,0:00:32,6,0,2,4,5,0,17,0.2833333333333333
974,32.44383650865514,0:00:32,8,0,2,4,5,0,19,0.31666666666666665
975,32.477146402401196,0:00:32,7,0,2,5,5,0,19,0.31666666666666665
976,32.51045629614725,0:00:32,6,0,2,3,5,0,16,0.26666666666666666
977,32.5437661898933,0:00:32,6,0,2,3,5,0,16,0.26666666666666666
978,32.57707608363935,0:00:32,5,0,1,4,5,0,15,0.25
979,32.610385977385405,0:00:32,5,0,2,5,5,0,17,0.2833333333333333
980,32.643695871131456,0:00:32,5,0,2,4,5,0,16,0.26666666666666666
981,32.67700576487751,0:00:32,7,0,2,4,5,0,18,0.3
982,32.710315658623564,0:00:32,7,0,2,4,5,0,18,0.3
983,32.743625552369615,0:00:32,7,0,2,4,5,0,18,0.3
984,32.776935446115665,0:00:32,8,0,2,5,5,0,20,0.3333333333333333
985,32.810245339861716,0:00:32,10,0,2,4,5,0,21,0.35
986,32.84355523360777,0:00:32,10,0,2,4,5,0,21,0.35
987,32.876865127353824,0:00:32,9,0,2,4,5,0,20,0.3333333333333333
988,32.910175021099874,0:00:32,9,0,3,4,5,0,21,0.35
989,32.943484914845925,0:00:32,7,0,4,4,5,0,20,0.3333333333333333
990,32.97679480859198,0:00:32,8,0,5,4,5,0,22,0.36666666666666664
991,33.01010470233803,0:00:33,9,0,4,4,5,0,22,0.36666666666666664
992,33.043414596084084,0:00:33,8,0,5,4,5,0,22,0.36666666666666664
993,33.07672448983014,0:00:33,7,0,4,4,5,0,20,0.3333333333333333
994,33.11003438357619,0:00:33,6,0,5,4,5,0,20,0.3333333333333333
995,33.14334427732224,0:00:33,6,0,5,4,5,0,20,0.3333333333333333
996,33.17665417106829,0:00:33,8,0,5,4,5,0,22,0.36666666666666664
997,33.20996406481435,0:00:33,7,0,4,4,5,0,20,0.3333333333333333
998,33.2432739585604,0:00:33,6,0,6,4,5,0,21,0.35
999,33.27658385230645,0:00:33,6,0,7,4,5,0,22,0.36666666666666664
1000,33.30989374605251,0:00:33,5,0,6,4,5,0,20,0.3333333333333333
1001,33.34320363979856,0:00:33,7,0,6,4,5,0,22,0.36666666666666664
1002,33.37651353354461,0:00:33,7,1,6,4,5,0,23,0.38333333333333336
1003,33.40982342729066,0:00:33,7,1,5,4,5,0,22,0.36666666666666664
1004,33.44313332103672,0:00:33,7,1,5,4,5,0,22,0.36666666666666664
1005,33.47644321478277,0:00:33,7,1,8,4,5,0,25,0.4166666666666667
1006,33.50975310852882,0:00:33,7,0,5,4,5,0,21,0.35
1007,33.54306300227487,0:00:33,7,0,6,4,5,0,22,0.36666666666666664
1008,33.57637289602093,0:00:33,8,0,4,4,5,0,21,0.35
1009,33.60968278976698,0:00:33,9,0,4,4,5,0,22,0.36666666666666664
1010,33.64299268351303,0:00:33,7,0,4,4,5,0,20,0.3333333333333333
1011,33.67630257725909,0:00:33,7,0,4,4,5,0,20,0.3333333333333333
1012,33.70961247100514,0:00:33,7,0,5,4,5,0,21,0.35
1013,33.74292236475119,0:00:33,9,0,4,4,5,0,22,0.36666666666666664
1014,33.77623225849724,0:00:33,9,0,4,4,5,0,22,0.36666666666666664
1015,33.809542152243296,0:00:33,9,0,4,4,5,0,22,0.36666666666666664
1016,33.842852045989346,0:00:33,9,0,5,4,5,0,23,0.38333333333333336
1017,33.8761619397354,0:00:33,9,0,4,4,5,0,22,0.36666666666666664
1018,33.909471833481454,0:00:33,7,0,6,4,5,0,22,0.36666666666666664
1019,33.942781727227505,0:00:33,7,0,4,4,5,0,20,0.3333333333333333
1020,33.976091620973556,0:00:33,6,0,5,4,5,0,20,0.3333333333333333
1021,34.009401514719606,0:00:34,7,0,5,4,5,0,21,0.35
1022,34.042711408465664,0:00:34,7,0,5,4,5,0,21,0.35
1023,34.076021302211714,0:00:34,8,0,3,4,5,0,20,0.3333333333333333
1024,34.109331195957765,0:00:34,6,0,4,4,5,0,19,0.31666666666666665
1025,34.142641089703815,0:00:34,6,0,3,4,5,0,18,0.3
1026,34.17595098344987,0:00:34,7,0,3,4,5,0,19,0.31666666666666665
1027,34.20926087719592,0:00:34,7,0,3,4,5,0,19,0.31666666666666665
1028,34.242570770941974,0:00:34,7,0,2,4,5,0,18,0.3
1029,34.27588066468803,0:00:34,7,0,2,4,5,0,18,0.3
1030,34.30919055843408,0:00:34,7,0,2,4,5,0,18,0.3
1031,34.34250045218013,0:00:34,6,0,2,4,5,0,17,0.2833333333333333
1032,34.37581034592618,0:00:34,6,0,2,4,5,0,17,0.2833333333333333
1033,34.40912023967224,0:00:34,5,0,2,4,5,0,16,0.26666666666666666
1034,34.44243013341829,0:00:34,5,0,2,4,5,0,16,0.26666666666666666
1035,34.47574002716434,0:00:34,5,0,2,4,5,0,16,0.26666666666666666
1036,34.5090499209104,0:00:34,5,0,2,4,5,0,16,0.26666666666666666
1037,34.54235981465645,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1038,34.5756697084025,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1039,34.60897960214855,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1040,34.64228949589461,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1041,34.67559938964066,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1042,34.70890928338671,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1043,34.74221917713276,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1044,34.77552907087882,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1045,34.80883896462487,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1046,34.84214885837092,0:00:34,5,0,2,5,5,0,17,0.2833333333333333
1047,34.87545875211698,0:00:34,5,0,2,6,5,0,18,0.3
1048,34.90876864586303,0:00:34,5,0,2,6,5,0,18,0.3
1049,34.94207853960908,0:00:34,6,0,2,6,5,0,19,0.31666666666666665
1050,34.97538843335513,0:00:34,6,0,2,5,5,0,18,0.3
1051,35.008698327101186,0:00:35,6,0,2,5,5,0,18,0.3
1052,35.04200822084724,0:00:35,6,0,2,5,5,0,18,0.3
1053,35.07531811459329,0:00:35,6,0,2,5,6,0,19,0.31666666666666665
1054,35.108628008339345,0:00:35,5,0,2,5,6,0,18,0.3
1055,35.141937902085395,0:00:35,5,0,2,5,6,0,18,0.3
1056,35.175247795831446,0:00:35,5,0,2,6,6,0,19,0.31666666666666665
1057,35.208557689577496,0:00:35,5,0,2,6,6,0,19,0.31666666666666665
1058,35.241867583323554,0:00:35,4,0,1,5,6,0,16,0.26666666666666666
1059,35.275177477069604,0:00:35,3,0,1,5,6,0,15,0.25
1060,35.308487370815655,0:00:35,3,0,2,5,6,0,16,0.26666666666666666
1061,35.341797264561706,0:00:35,6,0,1,5,6,0,18,0.3
1062,35.37510715830776,0:00:35,5,0,1,5,6,0,17,0.2833333333333333
1063,35.408417052053814,0:00:35,5,0,1,5,6,0,17,0.2833333333333333
1064,35.441726945799864,0:00:35,4,0,1,5,6,0,16,0.26666666666666666
1065,35.47503683954592,0:00:35,7,1,2,5,6,0,21,0.35
1066,35.50834673329197,0:00:35,5,0,1,5,6,0,17,0.2833333333333333
1067,35.54165662703802,0:00:35,7,0,2,5,6,0,20,0.3333333333333333
1068,35.57496652078407,0:00:35,6,0,3,5,6,0,20,0.3333333333333333
1069,35.60827641453013,0:00:35,5,0,4,5,6,0,20,0.3333333333333333
1070,35.64158630827618,0:00:35,4,1,3,5,6,0,19,0.31666666666666665
1071,35.67489620202223,0:00:35,5,1,5,5,6,0,22,0.36666666666666664
1072,35.70820609576829,0:00:35,4,1,4,5,7,0,21,0.35
1073,35.74151598951434,0:00:35,3,2,4,5,7,0,21,0.35
1074,35.77482588326039,0:00:35,5,2,2,5,6,0,20,0.3333333333333333
1075,35.80813577700644,0:00:35,4,1,2,5,7,0,19,0.31666666666666665
1076,35.8414456707525,0:00:35,6,2,2,5,7,0,22,0.36666666666666664
1077,35.87475556449855,0:00:35,4,1,2,5,6,0,18,0.3
1078,35.9080654582446,0:00:35,3,2,1,5,7,0,18,0.3
1079,35.94137535199065,0:00:35,3,3,1,5,7,0,19,0.31666666666666665
1080,35.97468524573671,0:00:35,4,2,1,5,7,0,19,0.31666666666666665
1081,36.00799513948276,0:00:36,5,2,1,5,7,0,20,0.3333333333333333
1082,36.04130503322881,0:00:36,4,2,1,5,6,0,18,0.3
1083,36.07461492697487,0:00:36,5,0,1,5,6,0,17,0.2833333333333333
1084,36.10792482072092,0:00:36,6,2,1,5,6,0,20,0.3333333333333333
1085,36.14123471446697,0:00:36,5,1,1,5,6,0,18,0.3
1086,36.17454460821302,0:00:36,6,0,1,5,6,0,18,0.3
1087,36.207854501959076,0:00:36,5,0,1,5,6,0,17,0.2833333333333333
1088,36.24116439570513,0:00:36,5,0,1,5,6,0,17,0.2833333333333333
1089,36.27447428945118,0:00:36,6,1,1,5,6,0,19,0.31666666666666665
1090,36.307784183197235,0:00:36,5,1,1,6,6,0,19,0.31666666666666665
1091,36.341094076943286,0:00:36,4,1,1,6,6,0,18,0.3
1092,36.374403970689336,0:00:36,4,1,1,6,6,0,18,0.3
1093,36.40771386443539,0:00:36,4,1,1,5,6,0,17,0.2833333333333333
1094,36.441023758181444,0:00:36,4,0,1,5,6,0,16,0.26666666666666666
1095,36.474333651927495,0:00:36,4,0,1,5,6,0,16,0.26666666666666666
1096,36.507643545673545,0:00:36,4,0,1,5,6,0,16,0.26666666666666666
1097,36.540953439419596,0:00:36,4,0,1,5,6,0,16,0.26666666666666666
1098,36.57426333316565,0:00:36,5,0,1,5,6,0,17,0.2833333333333333
1099,36.607573226911704,0:00:36,4,0,1,5,6,0,16,0.26666666666666666
1100,36.640883120657755,0:00:36,4,0,1,5,6,0,16,0.26666666666666666
1101,36.67419301440381,0:00:36,3,0,2,5,6,0,16,0.26666666666666666
1102,36.70750290814986,0:00:36,3,0,1,5,6,0,15,0.25
1103,36.74081280189591,0:00:36,3,0,1,5,6,0,15,0.25
1104,36.774122695641964,0:00:36,3,0,1,5,6,0,15,0.25
1105,36.80743258938802,0:00:36,5,1,1,5,6,0,18,0.3
1106,36.84074248313407,0:00:36,4,1,1,5,6,0,17,0.2833333333333333
1107,36.87405237688012,0:00:36,4,1,1,5,6,0,17,0.2833333333333333
1108,36.90736227062618,0:00:36,5,1,1,5,6,0,18,0.3
1109,36.94067216437223,0:00:36,3,1,1,5,6,0,16,0.26666666666666666
1110,36.97398205811828,0:00:36,4,1,1,5,6,0,17,0.2833333333333333
1111,37.00729195186433,0:00:37,5,1,1,5,6,0,18,0.3
1112,37.04060184561039,0:00:37,5,1,1,5,6,0,18,0.3
1113,37.07391173935644,0:00:37,5,1,1,5,6,0,18,0.3
1114,37.10722163310249,0:00:37,7,0,1,5,6,0,19,0.31666666666666665
1115,37.14053152684854,0:00:37,8,0,1,5,6,0,20,0.3333333333333333
1116,37.1738414205946,0:00:37,9,0,1,5,6,0,21,0.35
1117,37.20715131434065,0:00:37,11,0,1,5,6,0,23,0.38333333333333336
1118,37.2404612080867,0:00:37,11,0,1,5,6,0,23,0.38333333333333336
1119,37.27377110183276,0:00:37,9,0,1,5,6,0,21,0.35
1120,37.30708099557881,0:00:37,7,0,1,5,6,0,19,0.31666666666666665
1121,37.34039088932486,0:00:37,8,0,1,5,6,0,20,0.3333333333333333
1122,37.37370078307091,0:00:37,5,2,1,5,6,0,19,0.31666666666666665
1123,37.40701067681697,0:00:37,7,2,1,5,6,0,21,0.35
1124,37.44032057056302,0:00:37,6,2,1,5,7,0,21,0.35
1125,37.47363046430907,0:00:37,4,3,1,5,7,0,20,0.3333333333333333
1126,37.50694035805512,0:00:37,5,4,1,5,6,0,21,0.35
1127,37.540250251801176,0:00:37,4,3,1,5,6,0,19,0.31666666666666665
1128,37.573560145547226,0:00:37,5,3,1,5,6,0,20,0.3333333333333333
1129,37.60687003929328,0:00:37,5,3,1,5,6,0,20,0.3333333333333333
1130,37.640179933039335,0:00:37,6,3,1,5,6,0,21,0.35
1131,37.673489826785385,0:00:37,6,2,1,5,6,0,20,0.3333333333333333
1132,37.706799720531436,0:00:37,4,4,1,5,6,0,20,0.3333333333333333
1133,37.740109614277486,0:00:37,6,3,1,5,6,0,21,0.35
1134,37.773419508023544,0:00:37,6,2,1,5,6,0,20,0.3333333333333333
1135,37.806729401769594,0:00:37,6,1,1,5,6,0,19,0.31666666666666665
1136,37.840039295515645,0:00:37,6,1,1,5,6,0,19,0.31666666666666665
1137,37.8733491892617,0:00:37,6,0,1,5,7,0,19,0.31666666666666665
1138,37.90665908300775,0:00:37,7,0,1,5,8,0,21,0.35
1139,37.9399689767538,0:00:37,5,0,1,5,7,0,18,0.3
1140,37.973278870499854,0:00:37,7,0,1,5,8,0,21,0.35
1141,38.00658876424591,0:00:38,8,0,1,5,7,0,21,0.35
1142,38.03989865799196,0:00:38,6,1,1,5,7,0,20,0.3333333333333333
1143,38.07320855173801,0:00:38,6,0,1,5,8,0,20,0.3333333333333333
1144,38.10651844548406,0:00:38,8,0,1,5,7,0,21,0.35
1145,38.13982833923012,0:00:38,7,0,1,5,7,0,20,0.3333333333333333
1146,38.17313823297617,0:00:38,7,0,1,5,7,0,20,0.3333333333333333
1147,38.20644812672222,0:00:38,6,0,1,5,7,0,19,0.31666666666666665
1148,38.23975802046828,0:00:38,6,0,1,5,8,0,20,0.3333333333333333
1149,38.27306791421433,0:00:38,6,0,1,5,8,0,20,0.3333333333333333
1150,38.30637780796038,0:00:38,7,0,1,5,8,0,21,0.35
1151,38.33968770170643,0:00:38,5,0,1,5,9,0,20,0.3333333333333333
1152,38.37299759545249,0:00:38,4,0,1,5,8,0,18,0.3
1153,38.40630748919854,0:00:38,3,0,1,5,7,0,16,0.26666666666666666
1154,38.43961738294459,0:00:38,4,0,1,5,7,0,17,0.2833333333333333
1155,38.47292727669065,0:00:38,4,0,1,5,8,0,18,0.3
1156,38.5062371704367,0:00:38,4,0,1,5,7,0,17,0.2833333333333333
1157,38.53954706418275,0:00:38,4,0,1,5,7,0,17,0.2833333333333333
1158,38.5728569579288,0:00:38,4,0,1,5,7,0,17,0.2833333333333333
1159,38.60616685167486,0:00:38,3,0,1,6,7,0,17,0.2833333333333333
1160,38.63947674542091,0:00:38,4,0,1,6,7,0,18,0.3
1161,38.67278663916696,0:00:38,4,0,1,5,7,0,17,0.2833333333333333
1162,38.70609653291301,0:00:38,5,0,1,5,7,0,18,0.3
1163,38.739406426659066,0:00:38,5,0,1,5,7,0,18,0.3
1164,38.77271632040512,0:00:38,4,0,1,5,7,0,17,0.2833333333333333
1165,38.80602621415117,0:00:38,5,0,1,5,7,0,18,0.3
1166,38.839336107897225,0:00:38,4,0,1,5,8,0,18,0.3
1167,38.872646001643275,0:00:38,4,0,1,5,7,0,17,0.2833333333333333
1168,38.905955895389326,0:00:38,4,0,1,5,9,0,19,0.31666666666666665
1169,38.939265789135376,0:00:38,4,0,1,5,7,0,17,0.2833333333333333
